,age,fnlwgt,hours-per-week,investment-status,workclass,education,marital-status,occupation,relationship,race,sex,native-country,earnings
40729,0.8106149344194212,0.4321313583442637,-0.024189968553741305,0.771855014553331,Government,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America,1
29787,0.37889983276689915,-0.04491109209586624,1.6087582887575564,-0.35954419752876055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,1
14380,-0.9881979891327539,-0.6486194731217348,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
23617,-1.0601505060748408,-0.03890550216665366,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Own-child,Black, Female,North-America,-1
26680,-0.4845303705381449,-0.508722329447857,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Sales,Unmarried,White, Female,North-America,-1
15301,0.019137248056464138,-0.2549081295576554,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Unmarried,White, Male,North-America,-1
16574,-1.0601505060748408,0.3509471316476326,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Other,White, Female,North-America,-1
9239,-1.419913090785276,-0.6454700850171242,-0.024189968553741305,0.0028484515671037105,Private,Compulsory-education-incomplete,Married,Prof-specialty,Own-child,White, Female,North-America,-1
36280,-0.3406253366539709,0.14226470363491514,1.6087582887575564,-0.12710540458386055,Government,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America,-1
17694,0.8106149344194212,-1.3381274003488894,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America,1
41495,0.09108976499855115,0.37988745477108216,-0.024189968553741305,-0.12710540458386055,Government,Graduates,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
39198,-1.347960573843189,0.3679897663758862,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
43979,-0.9881979891327539,0.9904904421881255,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Unmarried,Black, Male,North-America,-1
40020,-1.2760080569011019,-0.4886154252124145,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
20496,-0.4845303705381449,2.2126800097035324,1.2005212244297319,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
18305,-1.2760080569011019,1.1693246153715597,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,Black, Male,North-America,-1
22262,-0.9881979891327539,0.02532120839914576,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
43223,-0.916245472190667,1.3254037501775364,-0.26913220715043595,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,Black, Male,North-America,-1
17177,-0.700387921364406,0.8103038290678767,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Unmarried,White, Male,North-America,-1
23581,-0.12476778582770988,-0.4550786978281818,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
30236,-1.132103023016928,1.1631015001378244,-1.2489011615372145,-0.12710540458386055,Government,Associates,Never-married,Adm-clerical,Not-in-family,White, Female,North-America,-1
26336,1.1703775191298562,0.016166230365322488,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America,1
700,-0.19672030276979688,-0.7641632403110106,0.7922841601019075,-0.12710540458386055,Government,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Male,North-America,-1
13621,-0.4125778535960579,-0.8241340210057145,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
48208,-1.132103023016928,0.07462379155030352,-0.024189968553741305,-0.3229600313895792,Government,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
44977,0.5947573835931602,-0.5240153041179936,-0.8406640972093902,-0.12710540458386055,Other,Undergrad-incomplete,Once-Married,Other-service,Not-in-family,White, Male,North-America,-1
7771,0.37889983276689915,1.3699207766291956,0.38404709577408314,-0.12710540458386055,Private,Undergrad-incomplete,Married,Prof-specialty,Spouse,White, Male,North-America,-1
21971,-0.4845303705381449,1.1874454190004908,-0.024189968553741305,-0.3229600313895792,Private,Graduates,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
20455,-0.9881979891327539,0.5520729197336715,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Other-service,Other,White, Male,North-America,-1
16996,-0.4845303705381449,0.23152573946469202,0.38404709577408314,0.4456769945649393,Private,Undergrad-incomplete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
24066,-1.2760080569011019,-0.742439082724552,0.7922841601019075,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Own-child,White, Male,North-America,-1
45183,0.23499479888272515,3.8856482115434416,0.38404709577408314,-0.12710540458386055,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America,1
36281,1.7459976546665523,-1.049887456612493,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-incomplete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America,-1
6945,-0.5564828874802319,0.359118517000136,0.38404709577408314,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
34278,1.1703775191298562,1.75390022722137,1.6087582887575564,1.7235360502143262,Private,Undergrad-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
25143,0.8106149344194212,-0.9041738754481178,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America,-1
6793,-1.132103023016928,-0.11577705326057468,-2.881849418848512,-0.12710540458386055,Private,Undergrad-complete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America,-1
3421,-0.6284354044223189,0.9830945818343552,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-complete,Married,Adm-clerical,Not-in-family,White, Female,North-America,-1
15764,-0.4125778535960579,-0.5576182348557768,0.6289893343707778,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Adm-clerical,Not-in-family,White, Male,North-America,-1
4908,0.37889983276689915,-0.027017271393393476,-0.024189968553741305,-0.12710540458386055,Government,Associates,Married,Blue-Collar,Spouse,White, Male,North-America,1
42042,-0.5564828874802319,0.029198833392810576,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Exec-managerial,Unmarried,Black, Female,North-America,-1
22873,-0.4845303705381449,0.06056030773181674,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
47436,-1.0601505060748408,-0.5333878074563395,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Adm-clerical,Spouse,White, Female,North-America,-1
38937,-1.419913090785276,0.9502198879856261,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Not-in-family,White, Female,North-America,-1
21766,-0.12476778582770988,-0.1189453566090569,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America,-1
29308,-0.84429295524858,1.359593053475337,-0.024189968553741305,-0.12710540458386055,Private,Graduates,Never-married,Exec-managerial,Own-child,White, Female,North-America,-1
33121,-1.2760080569011019,-0.3830967372750527,-1.2489011615372145,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
4976,0.5228048666510732,-0.4072987918086826,0.7922841601019075,-0.12710540458386055,Other,Graduates,Married,Blue-Collar,Spouse,White, Male,North-America,1
20969,-0.3406253366539709,-1.4685763797089353,0.7922841601019075,-0.40524361045009494,Private,Graduates,Never-married,Prof-specialty,Not-in-family,White, Male,North-America,-1
43576,-0.4845303705381449,-0.5831348988384784,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Sales,Own-child,White, Female,North-America,-1
32585,-0.9881979891327539,0.27678991804927694,0.22075227004295334,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Male,South-America,-1
22872,-0.2686728197118839,0.7599609075037844,-0.024189968553741305,-0.3804846293255984,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
10479,0.019137248056464138,0.12140118964461127,0.7922841601019075,-0.12710540458386055,Private,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America,1
21879,1.8899026885507262,-1.5896812285964426,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America,-1
11290,0.019137248056464138,-1.5301549561327197,1.6087582887575564,-0.12710540458386055,Other,Undergrad-incomplete,Married,Blue-Collar,Not-in-family,White, Male,North-America,1
12811,0.9545199683035952,0.09841916834069542,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Blue-Collar,Own-child,White, Female,North-America,-1
16369,-0.4125778535960579,-0.2287672625271931,-2.7185545931173825,-0.12710540458386055,Other,Compulsory-education-incomplete,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
27116,0.30694731582481216,0.27906920493579696,-1.3305485744027794,-0.12710540458386055,Private,Undergrad-complete,Married,Other-service,Spouse,White, Male,North-America,1
25822,0.019137248056464138,0.5459632959631655,2.588527243144335,-0.12710540458386055,Government,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,-1
13665,-0.6284354044223189,-0.4565446292282258,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Married,Adm-clerical,Spouse,White, Female,North-America,-1
45564,-1.491865607727363,0.33919130758147314,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Sales,Own-child,White, Male,North-America,-1
2316,0.16304228194063816,-0.767038357379484,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,-1
5539,-1.2760080569011019,0.6946749432811791,-0.024189968553741305,-0.12710540458386055,Other,Undergrad-incomplete,Never-married,Exec-managerial,Not-in-family,White, Male,North-America,-1
15078,-0.5564828874802319,-0.879801583719644,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
19081,-1.2760080569011019,0.18571301880783259,-2.636907180251818,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Own-child,White, Female,North-America,-1
43550,1.0984250021877693,0.3720565438082664,-0.26913220715043595,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America,-1
20718,0.5228048666510732,0.3957668020012364,0.6289893343707778,-0.12710540458386055,Private,Undergrad-complete,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
40401,-0.2686728197118839,-1.459790248930607,1.2005212244297319,-0.12710540458386055,Government,Graduates,Never-married,Prof-specialty,Not-in-family,White, Male,North-America,-1
16833,0.23499479888272515,0.006774811783105022,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
30667,0.6667099005352471,-0.6643096679131737,1.2005212244297319,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
44548,-0.9881979891327539,-1.4720000388496832,1.2005212244297319,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
11476,-0.7723404383064929,-0.47011631670605264,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America,-1
33592,-1.132103023016928,0.18612915417300638,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Own-child,White, Female,Central-America,-1
32059,1.1703775191298562,-0.07646171887358776,-0.18748479428487108,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
13838,-1.204055539959015,-0.5435547510372899,-2.4736123545206876,-0.12710540458386055,Government,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Female,North-America,-1
18588,0.30694731582481216,0.31683348932531796,1.2005212244297319,-0.12710540458386055,Other,Compulsory-education-complete,Married,Sales,Spouse,White, Male,North-America,1
41564,-0.05281526888562287,-1.4913692485741357,0.38404709577408314,-0.12710540458386055,Private,Undergrad-complete,Married,Other-service,Spouse,White, Male,North-America,-1
2988,-0.700387921364406,-0.746307250096281,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
15607,-1.2760080569011019,0.036575778502709495,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Unmarried,White, Female,North-America,-1
36813,1.4581875868982042,-0.18013617053347483,0.7922841601019075,-0.12710540458386055,Other,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
